# m4 [GeV]	1sigma CNH/Lambda^2 [GeV^-2] from Z invisible decay (LEP) (PDG 2022, Workman:2022ynf)
0.2654605561975539	1.4830432643720328e-6
0.26607250597988114	1.483043438416629e-6
0.2666858664521481	1.4830436132646272e-6
0.26730064086633115	1.4830437889197351e-6
0.2679168324819031	1.4830439653856788e-6
0.2685344445658509	1.4830441426662019e-6
0.26915348039269166	1.4830443207650646e-6
0.26977394324449205	1.4830444996860442e-6
0.2703958364108843	1.4830446794329363e-6
0.27101916318908414	1.4830448600095538e-6
0.27164392688390837	1.4830450414197267e-6
0.2722701308077913	1.483045223667303e-6
0.272897778280804	1.4830454067561484e-6
0.2735268726306711	1.4830455906901466e-6
0.27415741719278836	1.4830457754731994e-6
0.2747894153102397	1.483045961109226e-6
0.2754228703338166	1.483046147602164e-6
0.2760577856220345	1.4830463349559696e-6
0.27669416454115126	1.4830465231746166e-6
0.2773320104651841	1.4830467122620975e-6
0.27797132677592884	1.4830469022224234e-6
0.27861211686297693	1.4830470930596236e-6
0.27925438412373393	1.4830472847777453e-6
0.2798981319634363	1.4830474773808563e-6
0.2805433637951713	1.4830476708730417e-6
0.28119008303989396	1.4830478652584055e-6
0.2818382931264455	1.4830480605410714e-6
0.2824879974915708	1.4830482567251815e-6
0.2831391995799379	1.4830484538148973e-6
0.2837919028441555	1.4830486518143997e-6
0.2844461107447917	1.4830488507278884e-6
0.285101826750391	1.4830490505595824e-6
0.28575905433749466	1.483049251313721e-6
0.286417796990658	1.4830494529945624e-6
0.2870780582024692	1.4830496556063848e-6
0.28773984147356696	1.4830498591534857e-6
0.28840315031266056	1.4830500636401833e-6
0.28906798823654745	1.4830502690708147e-6
0.2897343587701324	1.4830504754497375e-6
0.2904022654464451	1.4830506827813295e-6
0.2910717118066605	1.483050891069989e-6
0.2917427014001166	1.4830511003201343e-6
0.2924152377843337	1.4830513105362032e-6
0.2930893245250321	1.4830515217226557e-6
0.2937649651961531	1.4830517338839712e-6
0.29444216337987605	1.48305194702465e-6
0.2951209226666387	1.4830521611492136e-6
0.29580124665515467	1.483052376262204e-6
0.2964831389524342	1.4830525923681838e-6
0.2971666031738025	1.4830528094717377e-6
0.2978516429429191	1.4830530275774704e-6
0.298538261891796	1.4830532466900096e-6
0.2992264636608189	1.4830534668140018e-6
0.29991625189876503	1.483053687954117e-6
0.3006076302628232	1.4830539101150463e-6
0.3013006024186122	1.4830541333015016e-6
0.3019951720402016	1.4830543575182179e-6
0.3026913428101305	1.4830545827699513e-6
0.3033891184194272	1.4830548090614799e-6
0.304088502567628	1.4830550363976038e-6
0.3047894989627983	1.4830552647831452e-6
0.30549211132155124	1.4830554942229492e-6
0.30619634336906787	1.4830557247218827e-6
0.3069021988391158	1.4830559562848349e-6
0.3076096814740708	1.4830561889167185e-6
0.30831879502493537	1.4830564226224673e-6
0.30902954325135923	1.4830566574070392e-6
0.3097419299216581	1.4830568932754154e-6
0.31045595881283555	1.4830571302325984e-6
0.3111716337106017	1.4830573682836152e-6
0.31188895840939385	1.4830576074335152e-6
0.31260793671239556	1.4830578476873714e-6
0.31332857243155854	1.4830580890502809e-6
0.31405086938762167	1.4830583315273627e-6
0.31477483141013174	1.4830585751237613e-6
0.31550046233746276	1.4830588198446437e-6
0.31622776601683794	1.4830590656952018e-6
0.316956746304349	1.4830593126806495e-6
0.3176874070649772	1.4830595608062272e-6
0.31841975217261254	1.483059810077198e-6
0.31915378551007617	1.4830600604988499e-6
0.3198895109691397	1.4830603120764948e-6
0.32062693245054674	1.4830605648154699e-6
0.32136605386403183	1.4830608187211361e-6
0.32210687912834346	1.4830610737988795e-6
0.32284941217126345	1.4830613300541118e-6
0.32359365692962844	1.4830615874922684e-6
0.32433961734934935	1.4830618461188105e-6
0.3250872973854344	1.4830621059392243e-6
0.3258367010020087	1.4830623669590214e-6
0.326587832172336	1.4830626291837398e-6
0.32734069487883827	1.4830628926189406e-6
0.328095293113119	1.4830631572702134e-6
0.32885163087598296	1.483063423143172e-6
0.32960971217745794	1.4830636902434564e-6
0.3303695410368149	1.4830639585767326e-6
0.3311311214825911	1.4830642281486931e-6
0.3318944575526103	1.4830644989650564e-6
0.3326595532940047	1.483064771031567e-6
0.33342641276323504	1.4830650443539972e-6
0.3341950400261143	1.483065318938145e-6
0.3349654391578276	1.4830655947898347e-6
0.33573761424295484	1.4830658719149184e-6
0.3365115693754908	1.4830661503192752e-6
0.3372873086588689	1.483066430008811e-6
0.33806483620598154	1.483066710989459e-6
0.33884415613920277	1.4830669932671799e-6
0.33962527259040853	1.4830672768479614e-6
0.3404081897010009	1.4830675617378201e-6
0.34119291162192844	1.4830678479427987e-6
0.34197944251370904	1.48306813546897e-6
0.34276778654645046	1.483068424322432e-6
0.34355794789987465	1.4830687145093138e-6
0.3443499307633384	1.4830690060357705e-6
0.34514373933585646	1.4830692989079868e-6
0.34593937782612205	1.4830695931321758e-6
0.34673685045253166	1.4830698887145789e-6
0.34753616144320576	1.483070185661467e-6
0.348337315036012	1.4830704839791394e-6
0.34914031547858626	1.4830707836739247e-6
0.3499451670283573	1.48307108475218e-6
0.35075187395256796	1.4830713872202937e-6
0.3515604405282983	1.4830716910846812e-6
0.35237087104248727	1.4830719963517896e-6
0.353183169791957	1.4830723030280942e-6
0.3539973410834346	1.4830726111201018e-6
0.3548133892335757	1.4830729206343475e-6
0.35563131856898544	1.483073231577398e-6
0.3564511334262443	1.4830735439558497e-6
0.35727283815192884	1.4830738577763292e-6
0.3580964371026362	1.4830741730454938e-6
0.3589219346450053	1.483074489770033e-6
0.35974933515574237	1.4830748079566649e-6
0.36057864302164233	1.4830751276121398e-6
0.3614098626396135	1.4830754487432391e-6
0.36224299841669877	1.483075771356776e-6
0.3630780547701014	1.4830760954595938e-6
0.36391503612720705	1.4830764210585687e-6
0.36475394692560764	1.4830767481606082e-6
0.365594791613125	1.483077076772652e-6
0.36643757464783333	1.4830774069016706e-6
0.36728230049808464	1.4830777385546683e-6
0.3681289736425313	1.483078071738681e-6
0.36897759857015044	1.4830784064607773e-6
0.3698281797802663	1.4830787427280579e-6
0.370680721782576	1.483079080547657e-6
0.3715352290971724	1.483079419926741e-6
0.3723917062545687	1.4830797608725105e-6
0.3732501577957206	1.4830801033921985e-6
0.3741105882720533	1.4830804474930707e-6
0.3749730022454834	1.4830807931824284e-6
0.3758374042884443	1.4830811404676046e-6
0.37670379898390893	1.4830814893559678e-6
0.377572190925416	1.4830818398549194e-6
0.3784425847170932	1.483082191971895e-6
0.3793149849736821	1.4830825457143655e-6
0.38018939632056126	1.483082901089835e-6
0.381065823393773	1.483083258105843e-6
0.38194427084004645	1.4830836167699645e-6
0.3828247433168228	1.483083977089808e-6
0.38370724549227886	1.4830843390730177e-6
0.38459178204535355	1.483084702727274e-6
0.38547835766577165	1.4830850680602913e-6
0.38636697705406936	1.4830854350798204e-6
0.3872576449216173	1.4830858037936484e-6
0.3881503659906482	1.4830861742095973e-6
0.3890451449942805	1.4830865463355262e-6
0.38994198667654356	1.4830869201793296e-6
0.3908408957924021	1.4830872957489385e-6
0.3917418771077831	1.483087673052322e-6
0.3926449353995997	1.4830880520974843e-6
0.39355007545577764	1.4830884328924667e-6
0.39445730207527846	1.4830888154453492e-6
0.3953666200681279	1.4830891997642475e-6
0.39627803425543934	1.4830895858573147e-6
0.3971915494694405	1.483089973732743e-6
0.3981071705534973	1.4830903633987608e-6
0.39902490236214205	1.483090754863636e-6
0.39994474976109734	1.483091148135674e-6
0.400866717627303	1.4830915432232183e-6
0.40179081084894	1.483091940134651e-6
0.4027170343254591	1.4830923388783928e-6
0.4036453929676049	1.4830927394629044e-6
0.40457589169744285	1.4830931418966842e-6
0.40550853544838394	1.4830935461882704e-6
0.40644332916521275	1.483093952346241e-6
0.4073802778041126	1.4830943603792125e-6
0.4083193863326923	1.483094770295843e-6
0.40926065973001097	1.4830951821048285e-6
0.4102041029866068	1.4830955958149067e-6
0.41114972110452214	1.4830960114348547e-6
0.4120975190973304	1.4830964289734912e-6
0.41304750199016144	1.4830968484396747e-6
0.41399967481973043	1.4830972698423044e-6
0.4149540426343628	1.4830976931903218e-6
0.4159106104940223	1.483098118492709e-6
0.41686938347033553	1.4830985457584892e-6
0.41783036664662176	1.4830989749967281e-6
0.41879356511791827	1.4830994062165321e-6
0.41975898399100775	1.4830998394270513e-6
0.4207266283844442	1.4831002746374768e-6
0.4216965034285822	1.4831007118570419e-6
0.42266861426560287	1.4831011510950238e-6
0.4236429660495413	1.4831015923607421e-6
0.424619563946313	1.4831020356635585e-6
0.4255984131337431	1.4831024810128794e-6
0.42657951880159256	1.483102928418153e-6
0.42756288615158644	1.483103377888873e-6
0.4285485203974396	1.4831038294345756e-6
0.4295364267648873	1.4831042830648414e-6
0.43052661049171054	1.4831047387892954e-6
0.43151907682776547	1.483105196617607e-6
0.43251383103500884	1.4831056565594903e-6
0.4335108783875289	1.483106118624704e-6
0.4345102241715714	1.4831065828230515e-6
0.4355118736855688	1.4831070491643831e-6
0.4365158322401661	1.4831075176585926e-6
0.4375221051582521	1.4831079883156212e-6
0.4385306977749856	1.4831084611454545e-6
0.4395416154378247	1.4831089361581254e-6
0.44055486350655343	1.483109413363713e-6
0.4415704473533125	1.483109892772342e-6
0.44258837236262644	1.483110374394185e-6
0.4436086439314328	1.4831108582394605e-6
0.4446312674691088	1.4831113443184356e-6
0.4456562483975033	1.4831118326414233e-6
0.44668359215096304	1.483112323218785e-6
0.4477133041763628	1.4831128160609308e-6
0.4487453899331323	1.4831133111783169e-6
0.449779854893288	1.4831138085814495e-6
0.45081670454146006	1.4831143082808825e-6
0.4518559443749226	1.4831148102872191e-6
0.4528975799036209	1.4831153146111109e-6
0.4539416166502032	1.4831158212632588e-6
0.4549880601500485	1.4831163302544135e-6
0.4560369159512964	1.483116841595375e-6
0.4570881896148752	1.4831173552969933e-6
0.4581418867145335	1.4831178713701686e-6
0.4591980128368685	1.4831183898258511e-6
0.4602565735813563	1.4831189106750425e-6
0.46131757456037953	1.4831194339287942e-6
0.46238102139926035	1.4831199595982093e-6
0.46344691973628793	1.4831204876944418e-6
0.4645152752227497	1.4831210182286977e-6
0.4655860935229591	1.483121551212234e-6
0.46665938031428866	1.4831220866563609e-6
0.4677351412871981	1.4831226245724398e-6
0.4688133821452655	1.4831231649718843e-6
0.4698941086052156	1.4831237078661627e-6
0.47097732639695294	1.4831242532667938e-6
0.47206304126359044	1.4831248011853508e-6
0.47315125896148075	1.4831253516334608e-6
0.4742419852602448	1.483125904622804e-6
0.47533522594280536	1.4831264601651143e-6
0.4764309868054156	1.4831270182721807e-6
0.47752927365769116	1.483127578955845e-6
0.47863009232263853	1.4831281422280059e-6
0.47973344863668915	1.4831287081006154e-6
0.4808393484497285	1.4831292765856817e-6
0.4819477976251276	1.4831298476952677e-6
0.48305880203977286	1.4831304214414926e-6
0.48417236758409943	1.483130997836531e-6
0.485288500162121	1.4831315768926144e-6
0.4864072056914619	1.4831321586220303e-6
0.4875284901033865	1.4831327430371235e-6
0.48865235934283363	1.4831333301502952e-6
0.48977881936844614	1.4831339199740042e-6
0.4909078761526029	1.483134512520767e-6
0.4920395356814511	1.4831351078031573e-6
0.49317380395493593	1.4831357058338079e-6
0.4943106869868354	1.4831363066254091e-6
0.49545019080479	1.48313691019071e-6
0.49659232145033627	1.4831375165425186e-6
0.49773708497893604	1.4831381256937026e-6
0.4988844874600122	1.4831387376571888e-6
0.5000345349769784	1.4831393524459631e-6
0.5011872336272725	1.4831399700730724e-6
0.5023425895223872	1.4831405905516233e-6
0.5035006087879047	1.4831412138947829e-6
0.5046612975635282	1.4831418401157792e-6
0.5058246620031143	1.4831424692279015e-6
0.5069907082747045	1.4831431012445e-6
0.5081594425605604	1.4831437361789879e-6
0.5093308710571952	1.483144374044839e-6
0.5105049999754064	1.483145014855589e-6
0.5116818355403079	1.483145658624838e-6
0.5128613839913648	1.4831463053662473e-6
0.5140436515824259	1.483146955093542e-6
0.5152286445817567	1.4831476078205105e-6
0.516416369272071	1.4831482635610044e-6
0.5176068319505677	1.4831489223289402e-6
0.518800038928961	1.483149584138298e-6
0.5199959965335162	1.483150249003123e-6
0.5211947111050805	1.4831509169375247e-6
0.5223961889991198	1.4831515879556783e-6
0.5236004365857501	1.4831522620718243e-6
0.5248074602497729	1.4831529393002686e-6
0.5260172663907063	1.4831536196553844e-6
0.5272298614228227	1.4831543031516096e-6
0.5284452517751802	1.4831549898034505e-6
0.5296634438916581	1.4831556796254789e-6
0.5308844442309885	1.4831563726323353e-6
0.5321082592667942	1.4831570688387267e-6
0.5333348954876208	1.4831577682594281e-6
0.5345643593969719	1.4831584709092843e-6
0.5357966575133417	1.4831591768032068e-6
0.5370317963702527	1.483159885956177e-6
0.5382697825162881	1.483160598383245e-6
0.5395106225151278	1.4831613140995311e-6
0.540754322945581	1.4831620331202252e-6
0.5420008904016238	1.4831627554605866e-6
0.5432503314924331	1.4831634811359465e-6
0.5445026528424215	1.4831642101617056e-6
0.545757861091271	1.4831649425533371e-6
0.5470159628939716	1.4831656783263839e-6
0.5482769649208535	1.4831664174964624e-6
0.5495408738576248	1.483167160079261e-6
0.5508076964054035	1.4831679060905394e-6
0.5520774392807574	1.4831686555461308e-6
0.5533501092157366	1.483169408461942e-6
0.5546257129579111	1.4831701648539526e-6
0.5559042572704037	1.4831709247382163e-6
0.5571857489319298	1.4831716881308613e-6
0.5584701947368307	1.4831724550480896e-6
0.5597576014951104	1.483173225506179e-6
0.5610479760324706	1.4831739995214816e-6
0.5623413251903491	1.4831747771104255e-6
0.5636376558259543	1.4831755582895147e-6
0.5649369748123029	1.4831763430753295e-6
0.5662392890382535	1.4831771314845268e-6
0.5675446054085471	1.48317792353384e-6
0.5688529308438414	1.4831787192400805e-6
0.5701642722807478	1.4831795186201372e-6
0.5714786366718672	1.483180321690977e-6
0.5727960309858292	1.4831811284696448e-6
0.5741164622073274	1.4831819389732647e-6
0.5754399373371573	1.4831827532190402e-6
0.5767664633922509	1.483183571224254e-6
0.5780960474057181	1.4831843930062677e-6
0.5794286964268809	1.4831852185825249e-6
0.5807644175213124	1.4831860479705485e-6
0.5821032177708716	1.4831868811879433e-6
0.5834451042737447	1.483187718252394e-6
0.5847900841444806	1.483188559181669e-6
0.5861381645140291	1.4831894039936173e-6
0.5874893525297769	1.4831902527061712e-6
0.588843655355589	1.483191105337345e-6
0.5902010801718441	1.4831919619052372e-6
0.5915616341754742	1.4831928224280293e-6
0.59292532458	1.4831936869239872e-6
0.5942921586155727	1.483194555411461e-6
0.5956621435290104	1.483195427908886e-6
0.5970352865838372	1.4831963044347818e-6
0.5984115950603198	1.4831971850077545e-6
0.5997910762555094	1.483198069646495e-6
0.601173737483278	1.4831989583697827e-6
0.6025595860743581	1.4831998511964818e-6
0.60394862937638	1.4832007481455444e-6
0.6053408747539136	1.4832016492360103e-6
0.6067363295885053	1.4832025544870069e-6
0.6081350012787182	1.48320346391775e-6
0.6095368972401694	1.4832043775475455e-6
0.610942024905572	1.4832052953957864e-6
0.6123503917247733	1.483206217481957e-6
0.6137620051647945	1.4832071438256308e-6
0.6151768727098683	1.4832080744464718e-6
0.6165950018614822	1.4832090093642354e-6
0.6180164001384157	1.4832099485987681e-6
0.6194410750767818	1.4832108921700077e-6
0.6208690342300638	1.4832118400979846e-6
0.6223002851691596	1.4832127924028218e-6
0.6237348354824191	1.4832137491047348e-6
0.6251726927756862	1.4832147102240333e-6
0.6266138646723356	1.48321567578112e-6
0.628058358813318	1.4832166457964926e-6
0.6295061828571975	1.4832176202907432e-6
0.6309573444801936	1.4832185992845593e-6
0.6324118513762197	1.4832195827987234e-6
0.633869711256927	1.4832205708541153e-6
0.6353309318517436	1.4832215634717097e-6
0.6367955209079162	1.4832225606725797e-6
0.638263486190549	1.4832235624778953e-6
0.6397348354826482	1.4832245689089238e-6
0.6412095765851615	1.4832255799870312e-6
0.64268771731702	1.4832265957336822e-6
0.6441692655151775	1.4832276161704415e-6
0.6456542290346556	1.483228641318972e-6
0.6471426157485831	1.483229671201038e-6
0.6486344335482388	1.4832307058385037e-6
0.6501296903430909	1.4832317452533347e-6
0.6516283940608427	1.4832327894675983e-6
0.6531305526474723	1.4832338385034626e-6
0.6546361740672747	1.4832348923831998e-6
0.6561452663029057	1.4832359511291845e-6
0.6576578373554206	1.4832370147638938e-6
0.6591738952443212	1.48323808330991e-6
0.6606934480075958	1.4832391567899194e-6
0.6622165037017622	1.483240235226713e-6
0.6637430704019089	1.4832413186431864e-6
0.6652731562017413	1.4832424070623427e-6
0.6668067692136219	1.4832435005072898e-6
0.6683439175686149	1.4832445990012438e-6
0.6698846094165265	1.483245702567527e-6
0.6714288529259522	1.4832468112295694e-6
0.6729766562843175	1.4832479250109104e-6
0.6745280276979222	1.4832490439351972e-6
0.6760829753919819	1.4832501680261876e-6
0.677641507610675	1.4832512973077477e-6
0.6792036326171843	1.4832524318038548e-6
0.6807693586937418	1.4832535715385966e-6
0.6823386941416697	1.4832547165361726e-6
0.6839116472814293	1.4832558668208938e-6
0.6854882264526614	1.4832570224171843e-6
0.6870684400142324	1.48325818334958e-6
0.6886522963442762	1.4832593496427312e-6
0.6902398038402419	1.4832605213214012e-6
0.6918309709189363	1.4832616984104692e-6
0.6934258060165694	1.4832628809349286e-6
0.6950243175887969	1.4832640689198875e-6
0.6966265141107687	1.4832652623905714e-6
0.6982324040771711	1.4832664613723218e-6
0.6998419960022738	1.4832676658905973e-6
0.7014552984199713	1.4832688759709756e-6
0.7030723198838335	1.48327009163915e-6
0.7046930689671467	1.4832713129209348e-6
0.7063175542629623	1.4832725398422627e-6
0.707945784384138	1.483273772429187e-6
0.7095777679633888	1.4832750107078799e-6
0.7112135136533289	1.4832762547046369e-6
0.7128530301265198	1.4832775044458732e-6
0.7144963260755135	1.4832787599581268e-6
0.716143410212902	1.483280021268059e-6
0.7177942912713615	1.4832812884024526e-6
0.7194489780036998	1.4832825613882168e-6
0.7211074791828997	1.4832838402523827e-6
0.7227698036021702	1.4832851250221084e-6
0.7244359600749899	1.483286415724676e-6
0.726105957435155	1.4832877123874949e-6
0.7277798045368242	1.4832890150381003e-6
0.7294575102545687	1.4832903237041563e-6
0.7311390834834173	1.4832916384134527e-6
0.7328245331389045	1.483292959193909e-6
0.7345138681571151	1.4832942860735746e-6
0.7362070974947361	1.483295619080627e-6
0.7379042301291008	1.483296958243375e-6
0.7396052750582381	1.4832983035902584e-6
0.7413102413009177	1.4832996551498473e-6
0.7430191378967014	1.4833010129508456e-6
0.7447319739059889	1.4833023770220888e-6
0.7464487584100669	1.483303747392546e-6
0.7481695005111545	1.4833051240913203e-6
0.7498942093324559	1.48330650714765e-6
0.7516228940182053	1.4833078965909068e-6
0.7533555637337178	1.4833092924506007e-6
0.7550922276654342	1.4833106947563764e-6
0.7568328950209744	1.483312103538016e-6
0.7585775750291835	1.4833135188254403e-6
0.7603262769401823	1.483314940648707e-6
0.7620790100254122	1.483316369038014e-6
0.7638357835776907	1.483317804023698e-6
0.7655966069112562	1.483319245636237e-6
0.7673614893618194	1.4833206939062489e-6
0.7691304402866098	1.4833221488644932e-6
0.7709034690644301	1.483323610541873e-6
0.7726805850957021	1.4833250789694334e-6
0.7744617978025191	1.4833265541783634e-6
0.776247116628692	1.4833280361999945e-6
0.7780365510398041	1.483329525065806e-6
0.7798301105232586	1.4833310208074212e-6
0.78162780458833	1.4833325234566098e-6
0.783429642766212	1.4833340330452878e-6
0.7852356346100718	1.4833355496055205e-6
0.7870457896950984	1.48333707316952e-6
0.7888601176185548	1.4833386037696482e-6
0.7906786279998254	1.4833401414384163e-6
0.7925013304804718	1.4833416862084862e-6
0.7943282347242814	1.4833432381126704e-6
0.7961593504173192	1.4833447971839337e-6
0.7979946872679768	1.4833463634553933e-6
0.7998342550070284	1.483347936960319e-6
0.801678063387679	1.4833495177321348e-6
0.8035261221856177	1.48335110580442e-6
0.8053784411990669	1.4833527012109086e-6
0.8072350302488382	1.4833543039854902e-6
0.8090958991783821	1.4833559141622125e-6
0.8109610578538412	1.4833575317752792e-6
0.8128305161640995	1.483359156859053e-6
0.8147042840208396	1.4833607894480559e-6
0.8165823713585922	1.4833624295769688e-6
0.8184647881347903	1.4833640772806335e-6
0.8203515443298185	1.4833657325940533e-6
0.8222426499470712	1.4833673955523922e-6
0.8241381150130022	1.4833690661909787e-6
0.8260379495771791	1.4833707445453033e-6
0.8279421637123344	1.4833724306510206e-6
0.8298507675144225	1.4833741245439516e-6
0.8317637711026709	1.4833758262600817e-6
0.8336811846196348	1.4833775358355635e-6
0.8356030182312483	1.4833792533067162e-6
0.8375292821268826	1.4833809787100274e-6
0.8394599865193973	1.4833827120821538e-6
0.8413951416451956	1.4833844534599218e-6
0.8433347577642757	1.483386202880327e-6
0.84527884516029	1.4833879603805372e-6
0.8472274141405963	1.483389725997892e-6
0.8491804750363143	1.483391499769904e-6
0.8511380382023768	1.4833932817342593e-6
0.8531001140175896	1.4833950719288177e-6
0.8550667128846832	1.4833968703916144e-6
0.8570378452303701	1.4833986771608613e-6
0.859013521505396	1.4834004922749468e-6
0.8609937521846007	1.4834023157724361e-6
0.8629785477669701	1.4834041476920744e-6
0.8649679187756938	1.4834059880727849e-6
0.8669618757582169	1.4834078369536711e-6
0.8689604292863019	1.4834096943740183e-6
0.8709635899560805	1.4834115603732921e-6
0.8729713683881122	1.4834134349911428e-6
0.8749837752274364	1.4834153182674019e-6
0.8770008211436349	1.4834172102420867e-6
0.8790225168308843	1.4834191109553995e-6
0.8810488730080137	1.4834210204477286e-6
0.8830799004185631	1.4834229387596484e-6
0.8851156098308356	1.4834248659319225e-6
0.8871560120379608	1.4834268020055016e-6
0.8892011178579481	1.4834287470215276e-6
0.8912509381337459	1.4834307010213316e-6
0.8933054837332954	1.4834326640464356e-6
0.8953647655495938	1.4834346361385557e-6
0.8974287945007482	1.483436617339599e-6
0.8994975815300356	1.4834386076916672e-6
0.9015711376059571	1.483440607237058e-6
0.9036494737223014	1.4834426160182634e-6
0.9057326008981998	1.4834446340779723e-6
0.9078205301781861	1.4834466614590722e-6
0.9099132726322517	1.4834486982046477e-6
0.9120108393559097	1.483450744357984e-6
0.91411324147025	1.4834527999625664e-6
0.9162204901220001	1.4834548650620805e-6
0.918332596483581	1.4834569397004154e-6
0.9204495717531712	1.4834590239216625e-6
0.9225714271547628	1.4834611177701179e-6
0.924698173938223	1.4834632212902822e-6
0.9268298233793494	1.4834653345268626e-6
0.9289663867799363	1.4834674575247728e-6
0.93110787546783	1.4834695903291344e-6
0.9332543007969915	1.4834717329852787e-6
0.935405674147552	1.483473885538745e-6
0.9375620069258802	1.483476048035285e-6
0.9397233105646375	1.4834782205208626e-6
0.9418895965228418	1.4834804030416524e-6
0.9440608762859236	1.483482595644045e-6
0.946237161365793	1.4834847983746443e-6
0.9484184633008969	1.4834870112802712e-6
0.9506047936562819	1.4834892344079613e-6
0.9527961640236521	1.4834914678049705e-6
0.9549925860214359	1.483493711518772e-6
0.9571940712948441	1.4834959655970586e-6
0.9594006315159336	1.483498230087745e-6
0.9616122783836648	1.483500505038967e-6
0.9638290236239705	1.4835027904990835e-6
0.9660508789898131	1.4835050865166769e-6
0.9682778562612496	1.4835073931405553e-6
0.9705099672454899	1.483509710419752e-6
0.9727472237769651	1.4835120384035279e-6
0.9749896377173867	1.4835143771413722e-6
0.9772372209558111	1.4835167266830018e-6
0.9794899854086991	1.4835190870783664e-6
0.9817479430199844	1.4835214583776447e-6
0.9840111057611335	1.4835238406312485e-6
0.9862794856312109	1.4835262338898234e-6
0.9885530946569391	1.483528638204249e-6
0.9908319448927676	1.4835310536256407e-6
0.9931160484209335	1.4835334802053515e-6
0.9954054173515274	1.4835359179949702e-6
0.9977000638225536	1.4835383670463266e-6
1.	1.4835408274114897e-6
1.0023052380778994	1.483543299142769e-6
1.0046157902783956	1.4835457822927173e-6
1.0069316688518044	1.4835482769141303e-6
1.0092528860766845	1.4835507830600482e-6
1.0115794542598984	1.4835533007837571e-6
1.01391138573668	1.4835558301387893e-6
1.016248692870696	1.4835583711789265e-6
1.0185913880541169	1.4835609239581974e-6
1.0209394837076797	1.4835634885308827e-6
1.0232929922807548	1.4835660649515138e-6
1.0256519262514079	1.4835686532748747e-6
1.0280162981264735	1.4835712535560029e-6
1.0303861204416158	1.483573865850192e-6
1.032761405761398	1.4835764902129904e-6
1.0351421666793441	1.4835791267002042e-6
1.0375284158180127	1.4835817753678983e-6
1.0399201658290589	1.4835844362723975e-6
1.0423174293933046	1.4835871094702869e-6
1.0447202192208003	1.4835897950184137e-6
1.0471285480508996	1.4835924929738896e-6
1.049542428652322	1.4835952033940894e-6
1.0519618738232235	1.4835979263366547e-6
1.0543868963912593	1.483600661859494e-6
1.0568175092136585	1.4836034100207834e-6
1.0592537251772887	1.4836061708789695e-6
1.0616955571987252	1.483608944492769e-6
1.0641430182243163	1.4836117309211713e-6
1.066596121230258	1.4836145302234382e-6
1.0690548792226577	1.4836173424591074e-6
1.071519305237607	1.4836201676879907e-6
1.073989412341245	1.4836230059701786e-6
1.076465213629835	1.4836258573660397e-6
1.0789467222298286	1.4836287219362217e-6
1.0814339512979387	1.4836315997416536e-6
1.0839269140212038	1.483634490843547e-6
1.0864256236170655	1.4836373953033973e-6
1.0889300933334332	1.4836403131829846e-6
1.0914403364487573	1.4836432445443748e-6
1.0939563662720941	1.4836461894499225e-6
1.096478196143185	1.4836491479622702e-6
1.0990058394325208	1.4836521201443516e-6
1.1015393095414157	1.4836551060593917e-6
1.1040786199020736	1.4836581057709082e-6
1.1066237839776665	1.4836611193427133e-6
1.1091748152624008	1.483664146838916e-6
1.1117317272815919	1.483667188323921e-6
1.1142945335917305	1.4836702438624318e-6
1.1168632477805611	1.4836733135194529e-6
1.1194378834671515	1.4836763973602885e-6
1.1220184543019642	1.4836794954505467e-6
1.1246049739669268	1.483682607856139e-6
1.1271974561755105	1.4836857346432834e-6
1.1297959146727976	1.4836888758785039e-6
1.1324003632355577	1.4836920316286326e-6
1.1350108156723155	1.483695201960813e-6
1.137627285823431	1.483698386942498e-6
1.1402497875611686	1.483701586641454e-6
1.1428783347897724	1.4837048011257618e-6
1.145512941445536	1.4837080304638183e-6
1.1481536214968828	1.4837112747243359e-6
1.1508003889444356	1.483714533976347e-6
1.153453257821093	1.483717808289203e-6
1.1561122421920993	1.4837210977325783e-6
1.1587773561551262	1.4837244023764685e-6
1.1614486138403426	1.4837277222911954e-6
1.164126029410492	1.4837310575474058e-6
1.166809617060963	1.4837344082160743e-6
1.1694993910198712	1.4837377743685045e-6
1.1721953655481303	1.4837411560763317e-6
1.1748975549395304	1.4837445534115217e-6
1.1776059735208078	1.4837479664463758e-6
1.1803206356517297	1.483751395253528e-6
1.1830415557251646	1.4837548399059524e-6
1.1857687481671597	1.4837583004769588e-6
1.188502227437019	1.4837617770401987e-6
1.1912420080273751	1.4837652696696642e-6
1.193988104464273	1.4837687784396907e-6
1.196740531307243	1.483772303424959e-6
1.1994993031493792	1.483775844700496e-6
1.2022644346174132	1.4837794023416758e-6
1.2050359403717974	1.4837829764242226e-6
1.2078138351067798	1.4837865670242126e-6
1.210598133550483	1.4837901742180735e-6
1.2133888504649775	1.4837937980825887e-6
1.2161860006463678	1.4837974386948973e-6
1.218989598924866	1.483801096132496e-6
1.2217996601648724	1.483804770473241e-6
1.2246161992650488	1.4838084617953501e-6
1.2274392311584073	1.4838121701774034e-6
1.2302687708123812	1.4838158956983463e-6
1.2331048332289096	1.4838196384374904e-6
1.2359474334445106	1.4838233984745138e-6
1.238796586530369	1.483827175889466e-6
1.2416523075924106	1.483830970762767e-6
1.2445146117713857	1.4838347831752102e-6
1.2473835142429432	1.483838613207964e-6
